scenario;Category;Baseline;model;region;period;Scope;value;unit;variable
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2015;Global;1428.720135;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2020;Global;1705.26493;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2025;Global;1981.239114;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2030;Global;2247.236195;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2035;Global;2510.208671;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2040;Global;2786.681645;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2045;Global;3105.711363;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2050;Global;3466.992247;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2060;Global;4126.588933;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2070;Global;4730.556785;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2080;Global;5297.275801;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2090;Global;5852.639953;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2100;Global;6408.239284;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2010;Global;4518.245634;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2015;Global;7422.88564;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2020;Global;10852.89124;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2025;Global;14309.70405;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2030;Global;17345.54707;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2035;Global;19833.90812;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2040;Global;21884.93805;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2045;Global;23653.18127;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2050;Global;25091.44256;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2060;Global;25597.68748;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2070;Global;26121.41202;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2080;Global;26092.17943;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2090;Global;25696.79735;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2100;Global;25187.54871;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2010;Global;1381.251072;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2015;Global;2100.876305;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2020;Global;3118.409746;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2025;Global;4419.820111;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2030;Global;5822.885592;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2035;Global;7255.449667;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2040;Global;8707.76312;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2045;Global;10183.38792;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2050;Global;11740.63896;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2060;Global;14707.49623;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2070;Global;18017.02387;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2080;Global;21185.94254;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2090;Global;24175.79179;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2100;Global;26976.74499;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2010;Global;5149.308534;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2015;Global;5296.034491;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2020;Global;5424.564831;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2025;Global;5641.519023;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2030;Global;5863.382013;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2035;Global;6053.931081;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2040;Global;6215.519839;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2045;Global;6378.744954;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2050;Global;6544.301562;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2060;Global;6891.253054;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2070;Global;7224.84365;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2080;Global;7497.121392;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2090;Global;7761.717115;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2100;Global;8035.520613;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2010;Global;1007.210081;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2015;Global;1248.30026;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2020;Global;1461.491486;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2025;Global;1672.423836;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2030;Global;1874.75604;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2035;Global;2068.266593;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2040;Global;2262.56548;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2045;Global;2462.726182;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2050;Global;2706.503393;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2060;Global;2417.828773;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2070;Global;2660.328562;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2080;Global;2868.189506;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2090;Global;3050.744986;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2100;Global;3221.258222;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2010;Global;14477.42764;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2015;Global;15986.0705;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2020;Global;17979.49234;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2025;Global;20017.35005;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2030;Global;21993.85066;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2035;Global;23997.16914;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2040;Global;26037.83256;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2045;Global;28115.47225;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2050;Global;30134.74259;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2060;Global;33530.08405;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2070;Global;37680.69746;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2080;Global;41742.29272;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2090;Global;45638.45823;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2100;Global;49325.61785;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2010;Global;55461.32981;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2015;Global;65304.42214;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2020;Global;77642.2148;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2025;Global;90992.92312;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2030;Global;104370.658;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2035;Global;117526.3628;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2040;Global;130683.2782;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2045;Global;144085.9883;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2050;Global;157905.7463;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2060;Global;178528.4446;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2070;Global;205066.963;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2080;Global;232198.3648;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2090;Global;260179.7535;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;World;2100;Global;289017.6952;billion US$2010/yr OR local currency;GDP|MER
